episode_index,dim,name,rmse,max_abs_change,first_diff_var_before,first_diff_var_after,first_diff_var_reduction,rmse_over_std,applied,note
24,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
25,0,main_shoulder_pan,0.03217872733855238,0.12806919642854808,0.8797179909292007,0.8743250744252692,0.006130278747891945,0.001017482805548579,True,
25,1,main_shoulder_lift,0.028004525427504836,0.11300223214290384,0.4630111771620581,0.458639356205241,0.009442149936019622,0.0009545502527123335,True,
25,2,main_elbow_flex,0.02456464291991795,0.11300223214288252,0.14629598331685734,0.1431475434051988,0.021521027715705864,0.0020564081735595556,True,
25,3,main_wrist_flex,0.025102373236627392,0.09040178571432023,0.19198021689159595,0.18927873868701342,0.01407164888300938,0.0015958145218033428,True,
25,4,main_wrist_roll,0.07734823408557617,0.3239397321428896,0.34988397839458707,0.3273508055285542,0.06440184248911424,0.004563389193761262,True,
25,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
26,0,main_shoulder_pan,0.03553027394056208,0.18833705357141994,1.0632270993280015,1.0568470765394664,0.006000620932788037,0.0011034399303070808,True,
26,1,main_shoulder_lift,0.03244116269341467,0.18833705357138797,0.6727124017871116,0.6671342350873033,0.008292052718203855,0.0012099350705784568,True,
26,2,main_elbow_flex,0.027424487427035977,0.10546875000002842,0.13125505498494983,0.12771861166387738,0.026943292366743116,0.0027909419291985175,True,
26,3,main_wrist_flex,0.029019582332736896,0.10546875000004263,0.3322086550972678,0.3286191129949846,0.010805083032024713,0.0017940062313862545,True,
26,4,main_wrist_roll,0.09832111380218976,0.45200892857137376,0.3816185403646024,0.3472164419477624,0.09014786960814815,0.006571702899775936,True,
26,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
27,0,main_shoulder_pan,0.028737509727972895,0.13560267857145192,1.0596176472500232,1.0557852963072931,0.0036167300088630733,0.0009632858437802735,True,
27,1,main_shoulder_lift,0.034152646621037994,0.18080357142852677,1.0263712956355169,1.0186271114139756,0.007545207328451466,0.0011894124852889513,True,
27,2,main_elbow_flex,0.028304811716256643,0.13560267857145902,0.30559151011811203,0.3013586995152799,0.013851204836142715,0.002132161596165595,True,
27,3,main_wrist_flex,0.025523419274839376,0.09040178571432023,0.3441422592253375,0.3405556801375721,0.010421792127008047,0.0017867161040574316,True,
27,4,main_wrist_roll,0.08174492906070764,0.39927455357138797,0.2859550737911427,0.26044502668948477,0.08920998240545329,0.007224683811678079,True,
27,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
28,0,main_shoulder_pan,0.02600453271428335,0.1280691964285765,0.8345561529462472,0.8314815362733275,0.003684133969973464,0.0008581621882494485,True,
28,1,main_shoulder_lift,0.0343439782663251,0.28627232142861203,0.5909340451187417,0.5849848284535777,0.010067479973959842,0.0011301585145481441,True,
28,2,main_elbow_flex,0.02580748193370799,0.11300223214288962,0.18750427668872433,0.18410238736368412,0.0181429959098356,0.0018825633550519293,True,
28,3,main_wrist_flex,0.028043525507133137,0.15066964285718143,0.4568517131354647,0.4522694945673705,0.010029990993457213,0.0017547539718966428,True,
28,4,main_wrist_roll,0.06532696177354162,0.38420758928575083,0.30973312180067547,0.2913537666500362,0.05933932749519455,0.00405503240741671,True,
28,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
29,0,main_shoulder_pan,0.03647948965243332,0.15820312499999734,1.2238210749895717,1.2156180835096628,0.006702770239496637,0.0010838367270600323,True,
29,1,main_shoulder_lift,0.03740824108223582,0.21093749999995737,0.5679239398469431,0.5599153047871996,0.014101597939156819,0.0014359798051298148,True,
29,2,main_elbow_flex,0.026830718465657124,0.12053571428574372,0.23070714591777794,0.22614243162428915,0.019785751652077615,0.0021202804663633303,True,
29,3,main_wrist_flex,0.032893094064659914,0.18833705357145902,0.37583377450081873,0.37029040721065026,0.014749518713508783,0.0017215701503922865,True,
29,4,main_wrist_roll,0.07455324732614257,0.3842075892856798,0.4133999400381543,0.38806540916693694,0.06128334432965597,0.005014570885262354,True,
29,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
30,0,main_shoulder_pan,0.03842397460634298,0.18080357142855874,0.4962623702412985,0.49093744491370295,0.010730060643135999,0.0016498714423059928,True,
30,1,main_shoulder_lift,0.03323224693890698,0.15820312500001066,1.014500168760422,1.0076899478423693,0.006712882981945547,0.000769725733631953,True,
30,2,main_elbow_flex,0.031572924593606715,0.15820312499999734,0.47374817347848625,0.46852686498438506,0.011021274141837496,0.0010905080818939836,True,
30,3,main_wrist_flex,0.02584055781676069,0.12053571428568688,0.17236397939034112,0.16913715884183714,0.01872096803472157,0.002074679003922395,True,
30,4,main_wrist_roll,0.07254366726367002,0.3616071428571104,0.10358303897925389,0.08358852869323027,0.19302880551736093,0.012146224178946207,True,
30,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
31,0,main_shoulder_pan,0.03327214815021637,0.1582031250000009,0.5792425451320482,0.5738240830033228,0.009354392515298062,0.0016057802365475626,True,
31,1,main_shoulder_lift,0.04362976984767189,0.28627232142861203,1.0068431099890263,0.9940275304978238,0.012728477122262044,0.0008570399724447628,True,
31,2,main_elbow_flex,0.027664621912175624,0.12053571428572596,0.6455151863896105,0.6401737137109823,0.008274743633071152,0.0006553415984743675,True,
31,3,main_wrist_flex,0.031183441416862436,0.12806919642861203,0.2856815211100146,0.2799184520933537,0.020173054925878717,0.003058542471382777,True,
31,4,main_wrist_roll,0.05422105123543173,0.28627232142861203,0.27886056351802646,0.26374901097392234,0.05419035360705374,0.007105302564257665,True,
31,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
32,0,main_shoulder_pan,0.029144301833017198,0.13560267857145902,0.5499257256459007,0.5462436410265313,0.006695603510900801,0.0011553145595571402,True,
32,1,main_shoulder_lift,0.034966452031432046,0.19587053571432023,0.9860889525073656,0.9775346494973338,0.008674981083887458,0.0009050324029214776,True,
32,2,main_elbow_flex,0.030761225975112383,0.14313616071431312,0.36989492836391685,0.36492652557546673,0.013431930008951124,0.0013998720298588666,True,
32,3,main_wrist_flex,0.03058777157243617,0.12053571428572951,0.2825871995163684,0.27846740750953336,0.014578834476175242,0.0017255801786047694,True,
32,4,main_wrist_roll,0.07244341277674322,0.31640625000004263,0.14101905617871052,0.11719550281246308,0.1689385393138382,0.008037330625977796,True,
32,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
33,0,main_shoulder_pan,0.02471436055613498,0.14313616071431312,0.48816868177976175,0.4851157797049702,0.006253785195029888,0.0010327994777247808,True,
33,1,main_shoulder_lift,0.028371867303410746,0.15066964285711038,0.867013049724052,0.8622367553374852,0.005508907147461004,0.0006817690227653842,True,
33,2,main_elbow_flex,0.025063109681597053,0.09793526785717432,0.3385413367793245,0.3351630845068046,0.009978847205657513,0.000983915229670857,True,
33,3,main_wrist_flex,0.02422870153365285,0.10546875000002842,0.2426912703731384,0.2398616338481871,0.011659407940799553,0.001521298019332067,True,
33,4,main_wrist_roll,0.05071681677883758,0.24860491071432023,0.10041945629503515,0.0887082769341214,0.11662261271865473,0.006525086349614179,True,
33,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
34,0,main_shoulder_pan,0.03285402654481862,0.15066964285716722,0.600685729980469,0.5952637113161666,0.009026381672956768,0.001401659408967194,True,
34,1,main_shoulder_lift,0.03207970302229236,0.21847098214281857,1.3120353149414063,1.305628794642856,0.004882887088169943,0.0007763835505677506,True,
34,2,main_elbow_flex,0.03004363192856208,0.12806919642860493,0.5623626708984375,0.5574859183175218,0.008671899529043294,0.0011391216696943613,True,
34,3,main_wrist_flex,0.02874446548944564,0.09793526785711748,0.2752692626953125,0.27073282844387725,0.016479988383070892,0.001957104326378591,True,
34,4,main_wrist_roll,0.0656730763967594,0.3013392857143202,0.12710115966796878,0.1082194956253986,0.1485561901393777,0.011591674545044929,True,
34,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
35,0,main_shoulder_pan,0.029864891742262215,0.12806919642859071,0.5400898753479587,0.5353171615136749,0.008836888177562893,0.0013160279064147657,True,
35,1,main_shoulder_lift,0.036262965013585335,0.18833705357138797,1.046173133014987,1.0392531812166175,0.00661453786184207,0.0008796504913770678,True,
35,2,main_elbow_flex,0.02580739311314061,0.09793526785716722,0.44766172909428803,0.44422014012330724,0.007687923151134307,0.0009694592857456051,True,
35,3,main_wrist_flex,0.026860290344327308,0.11300223214287541,0.20602523895761762,0.202164466631308,0.018739317308127706,0.0020586040337726126,True,
35,4,main_wrist_roll,0.059364934934519324,0.31640625000004263,0.10512556286465867,0.09159162547478109,0.12874068895404175,0.007212462247712886,True,
35,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
36,0,main_shoulder_pan,0.02649839801962412,0.14313616071428115,0.5307240667036383,0.5271675715975459,0.006701213171247298,0.0011635217158025137,True,
36,1,main_shoulder_lift,0.033838891220290546,0.2661830357142776,0.852662352709618,0.8475350123314003,0.006013330319937179,0.0007532032310024835,True,
36,2,main_elbow_flex,0.03635313682218874,0.2712053571428612,0.5436191254704851,0.5373899195231182,0.011458768934915023,0.0011846610645235552,True,
36,3,main_wrist_flex,0.0321072567061161,0.14313616071424917,0.13021222811005875,0.12468485510301673,0.04244895496581275,0.002708165809274502,True,
36,4,main_wrist_roll,0.04323812798408386,0.23353794642861203,0.07332826120789677,0.06523312268082188,0.11039588821183077,0.006722705886704199,True,
36,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
37,0,main_shoulder_pan,0.033862788725749,0.17327008928573662,0.7776858514074695,0.7733677734923621,0.005552470714611147,0.0014280594681945608,True,
37,1,main_shoulder_lift,0.033206611159166836,0.20340401785711038,1.0675377200974125,1.0612109377139216,0.005926518814636001,0.0008526541595370159,True,
37,2,main_elbow_flex,0.02672120045150582,0.10546875000002132,0.38256827612288047,0.3787522461958609,0.009974768335976365,0.0011633608441960297,True,
37,3,main_wrist_flex,0.03032070075364899,0.15066964285711038,0.3125174711195369,0.3084487075374244,0.013019315584299642,0.001865070575073138,True,
37,4,main_wrist_roll,0.04864267358757265,0.24860491071424917,0.12687892654838046,0.1159386874204257,0.08622581720679284,0.007134435801164698,True,
37,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
38,0,main_shoulder_pan,0.04122835245304073,0.15820312500002842,0.5858894785266263,0.5775903738874246,0.014164966164048519,0.0016924218086388286,True,
38,1,main_shoulder_lift,0.0319927623452343,0.15066964285709616,1.145961694883884,1.1395698425830345,0.005577718984313127,0.0007475340595244224,True,
38,2,main_elbow_flex,0.025478110690840966,0.11300223214283278,0.47937825980745047,0.4763823621005454,0.006249548546712167,0.0008996940478416134,True,
38,3,main_wrist_flex,0.02811248156760683,0.12053571428575083,0.1922710119149662,0.18808758685422222,0.0217579603866346,0.0021796253269393516,True,
38,4,main_wrist_roll,0.05655793218782753,0.3239397321428896,0.09213498806753416,0.0805860816924134,0.1253476732059217,0.005878798175337704,True,
38,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
39,0,main_shoulder_pan,0.02840533262777504,0.12053571428574372,0.7507877242606406,0.7470907440647527,0.004924135113594895,0.001277423434008639,True,
39,1,main_shoulder_lift,0.034312400420563424,0.17327008928566556,1.7199409709257238,1.7125347696146318,0.004306078776125557,0.0008069291152771525,True,
39,2,main_elbow_flex,0.024781737747678733,0.09793526785718143,0.7772245860842272,0.7731009542096017,0.005305585989502685,0.000872809479189277,True,
39,3,main_wrist_flex,0.02859221183165903,0.14313616071424917,0.24122266538415402,0.2374174086928543,0.01577487208857318,0.0024285897207486622,True,
39,4,main_wrist_roll,0.061768033297852125,0.42187499999995737,0.2803534628198221,0.2628683111053275,0.06236823878908885,0.005682302061094876,True,
39,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
40,0,main_shoulder_pan,0.028471478039043766,0.13560267857142816,0.49401347885800323,0.4899633896344635,0.008198337488487552,0.0012597297225426243,True,
40,1,main_shoulder_lift,0.030655014945425937,0.24860491071433444,0.45127652733191026,0.44634307376906546,0.010932218416085018,0.0009347952413434427,True,
40,2,main_elbow_flex,0.026234317128804394,0.13560267857145902,0.184985101907906,0.18125116413211811,0.020185072945208434,0.0018299211922546488,True,
40,3,main_wrist_flex,0.028864899443257555,0.11300223214288252,0.31558428600717303,0.3114239766414789,0.013182878711519729,0.0015996864583857652,True,
40,4,main_wrist_roll,0.05826150063742177,0.2862723214285481,0.12821109729469318,0.1149796301496158,0.1032006388235244,0.004515508014028287,True,
40,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
41,0,main_shoulder_pan,0.031281740518319834,0.15066964285716722,0.40610375608356497,0.40029216482309266,0.014310607014618327,0.0012671674634304197,True,
41,1,main_shoulder_lift,0.034043548766974595,0.21093750000004263,0.5101926852793022,0.5030942057484528,0.013913330660480535,0.0012168781456737496,True,
41,2,main_elbow_flex,0.02861262055380503,0.19587053571430602,0.14553190786627274,0.1413656849172557,0.028627556733780427,0.002442266979226067,True,
41,3,main_wrist_flex,0.023474351734489633,0.12053571428567977,0.21459845047962817,0.21202132142011992,0.012009075805292872,0.0011799866949603565,True,
41,4,main_wrist_roll,0.07916742944429905,0.3616071428571743,0.17903503212594887,0.15438260475415833,0.13769610940973762,0.00587548448468145,True,
41,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
42,0,main_shoulder_pan,0.04641018679244516,0.21093750000000033,0.711307844378539,0.7014809648921668,0.013815227210038434,0.0018358809672727682,True,
42,1,main_shoulder_lift,0.034826940552164946,0.21847098214281857,0.8225757342118484,0.814486016658261,0.009834617308932057,0.001184863158642767,True,
42,2,main_elbow_flex,0.02664382221169693,0.12806919642859782,0.3500096626667934,0.3462185568634277,0.010831431836711402,0.0017879515706415695,True,
42,3,main_wrist_flex,0.027244905287280113,0.09793526785718143,0.21074004636625565,0.2072629030232028,0.016499680070344823,0.001832721384097988,True,
42,4,main_wrist_roll,0.07997572453682632,0.4595424107143202,0.18324312373731264,0.15641070224138687,0.14643071428094223,0.009182604205250699,True,
42,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
43,0,main_shoulder_pan,0.04299437746055246,0.1883370535714448,0.47349089900989066,0.4627558092477845,0.02267221985587086,0.0018806347257456035,True,
43,1,main_shoulder_lift,0.027972696745635035,0.15066964285709616,0.46308300506447164,0.458281832767969,0.01036784387246988,0.0009684514119297496,True,
43,2,main_elbow_flex,0.020733462385996625,0.07533482142860493,0.09341099997987612,0.09105864969895491,0.025182797330378454,0.001968044162070144,True,
43,3,main_wrist_flex,0.025250140293641386,0.08286830357145902,0.3073591970802438,0.30363409705083044,0.012119695993482218,0.0014548965673597649,True,
43,4,main_wrist_roll,0.07546294196574051,0.3390066964286049,0.1177838376631878,0.09577393692138177,0.18686690108319517,0.006251264611753817,True,
43,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
44,0,main_shoulder_pan,0.03108871271905182,0.13560267857145902,0.6872634610896531,0.6816942927895281,0.00810339646355577,0.0013402624810744856,True,
44,1,main_shoulder_lift,0.03042503505561703,0.13560267857147323,0.6301590077052416,0.625071570964127,0.008073258778987763,0.0010155943815956258,True,
44,2,main_elbow_flex,0.028634037721044826,0.13560267857145192,0.2095178198154432,0.2051444002155494,0.020873735722079432,0.002604106803728054,True,
44,3,main_wrist_flex,0.03239915233776653,0.14313616071427404,0.3293363422003205,0.32451044641291815,0.01465339584195345,0.00180899466675626,True,
44,4,main_wrist_roll,0.06146954745506604,0.3540736607142634,0.23023459386582085,0.21553299436695827,0.06385486755926247,0.004300124259090006,True,
44,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
45,0,main_shoulder_pan,0.03516033793606046,0.16573660714288252,0.7177031567631934,0.7125171141593066,0.0072258879663781575,0.00137410546025219,True,
45,1,main_shoulder_lift,0.04425740946304977,0.27873883928575083,0.7551059497132594,0.7440513694251584,0.014639773785783097,0.00156595971098866,True,
45,2,main_elbow_flex,0.031271455546640396,0.14313616071424917,0.27403041294642855,0.2687622964486433,0.019224568693457886,0.0024634144530071224,True,
45,3,main_wrist_flex,0.02680582821382156,0.09793526785716722,0.2962550891175562,0.2925352040949783,0.012556358217029108,0.0018673073989885415,True,
45,4,main_wrist_roll,0.07273812888731997,0.3766741071428896,0.2054282838471082,0.1831689701135928,0.10835564274139635,0.006311835257863582,True,
45,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
46,0,main_shoulder_pan,0.041147138758673305,0.21847098214283278,0.7269334270282595,0.7192545612553446,0.010563368648909803,0.0017800252505316395,True,
46,1,main_shoulder_lift,0.030534073621731432,0.17327008928567977,0.8277359729903857,0.8216041981421983,0.00740788735571676,0.0009667604628699107,True,
46,2,main_elbow_flex,0.02303179156414027,0.11300223214287541,0.23326542066491168,0.22982764798344585,0.01473760093402027,0.0016273041307805697,True,
46,3,main_wrist_flex,0.02931725856162626,0.14313616071425628,0.3327242701626004,0.3274351866496094,0.015896296084461366,0.001983008795998134,True,
46,4,main_wrist_roll,0.07335801849617156,0.36160714285718143,0.17498401432722413,0.15176767063961305,0.13267694067296903,0.007721244342987938,True,
46,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
47,0,main_shoulder_pan,0.03081999207329875,0.13560267857141994,0.6289249584236893,0.6241828097349149,0.007540086659400426,0.0012450174722944578,True,
47,1,main_shoulder_lift,0.02952399589803766,0.16573660714288962,0.6036984390504402,0.5987094972030804,0.008263963470249965,0.0009848452989967942,True,
47,2,main_elbow_flex,0.02489863712841541,0.12806919642859782,0.1967124234111615,0.1933256409734714,0.01721692193589191,0.0019611795525155892,True,
47,3,main_wrist_flex,0.02856569917170847,0.14313616071432023,0.27455105358791315,0.27023897827108573,0.015705914293447313,0.0016116709823061658,True,
47,4,main_wrist_roll,0.06472999644181969,0.30887276785718143,0.1395905254161245,0.12285404775454346,0.11989694581125022,0.00785695999942766,True,
47,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
48,0,main_shoulder_pan,0.026603875547747,0.1054687500000071,0.8260297179222107,0.8219063766148618,0.004991759034675835,0.0010507136792781684,True,
48,1,main_shoulder_lift,0.0441487059297581,0.33147321428575083,0.834166944026947,0.8235516497067036,0.012725623325467717,0.0015625836630095487,True,
48,2,main_elbow_flex,0.029389113746802767,0.15820312500002842,0.2802585959434509,0.27533156409555526,0.017580305900375733,0.0023261076619394633,True,
48,3,main_wrist_flex,0.030491783135733194,0.15066964285715656,0.3337526321411133,0.32889885415836223,0.014543040309862889,0.0018368293988851067,True,
48,4,main_wrist_roll,0.06595485073178958,0.29380580357147323,0.21861553192138672,0.20085929948456413,0.0812212759119405,0.006526030109638206,True,
48,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
49,0,main_shoulder_pan,0.034187001901297885,0.15820312500002842,0.7138645648956299,0.7080496163270904,0.008145730793332837,0.0014268585519023433,True,
49,1,main_shoulder_lift,0.030539806718942075,0.17327008928575083,0.5350556373596191,0.5297937502179823,0.009834280351858612,0.0010171441878605984,True,
49,2,main_elbow_flex,0.024467734569595414,0.10546875000002132,0.17844180822372435,0.17475529957790747,0.020659444569149716,0.002091799526272102,True,
49,3,main_wrist_flex,0.027609386180808517,0.10546875000004263,0.3768090605735779,0.37281873231031426,0.0105897885183269,0.001462896070785491,True,
49,4,main_wrist_roll,0.06878674450528272,0.2787388392856798,0.211720227599144,0.1903135248957845,0.10110844365749223,0.005731335039086721,True,
49,5,main_gripper,0.0,0.0,,,,,False,gripper_excluded
